"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Today is the first day of Open Enrollment. If you need coverage or want to renew coverage, go to… https://t.co/m9hPfeZPWN",FALSE,92536,NA,2020-11-01 19:18:48,TRUE,NA,"1322981436085993473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",13515,FALSE,FALSE,NA,NA
"2","Shoot your shot. https://t.co/XdZz4dh82T https://t.co/elpBmzu6hV",FALSE,969842,NA,2020-10-31 23:17:56,FALSE,NA,"1322679224692604928",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",149475,FALSE,FALSE,NA,NA
"3","Fired up to be with my friends @StevieWonder and @JoeBiden in Detroit to make sure everybody turns out to vote in t… https://t.co/uxXqcTkPRB",FALSE,38503,NA,2020-10-31 21:09:41,TRUE,NA,"1322646949707812868",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",5130,FALSE,FALSE,NA,NA
"4","Don't boo — vote! Happy Halloween, everybody. https://t.co/XdZz4dh82T https://t.co/A28ZuxPf4i",FALSE,205502,NA,2020-10-31 19:30:03,FALSE,NA,"1322621879857852416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",22779,FALSE,FALSE,NA,NA
"5","Three days, Michigan. Three days until the most important election of our lifetimes. Join me and @JoeBiden for our… https://t.co/wBrNVoZrCk",FALSE,48045,NA,2020-10-31 17:56:11,TRUE,NA,"1322598253741920256",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",6262,FALSE,FALSE,NA,NA
"6","You could be the difference between someone making it out to the polls or staying home. And many states could be de… https://t.co/S86VEphEmc",FALSE,98467,NA,2020-10-31 15:31:31,TRUE,NA,"1322561848567386113",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",15588,FALSE,FALSE,NA,NA
"7","Always great talking to @KingJames and @MavCarter about everything from this unique NBA season to the importance of… https://t.co/Y6LjXJ7LMa",FALSE,46436,NA,2020-10-31 01:01:12,TRUE,NA,"1322342828782084097",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",5735,FALSE,FALSE,NA,NA
"8","Second, volunteer—you can make calls or text voters who can use a nudge to vote for Joe. You can be the difference… https://t.co/7q5khMZoOB",FALSE,11144,"BarackObama",2020-10-30 21:03:14,TRUE,"1322282936629137409","1322282938432737286","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",1528,FALSE,FALSE,NA,NA
"9","If you're wondering how you can support @JoeBiden in these final days of the campaign, here are two ways you can he… https://t.co/Gt2GgfhK26",FALSE,20660,NA,2020-10-30 21:03:13,TRUE,NA,"1322282936629137409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",3313,FALSE,FALSE,NA,NA
"10","What we do in these next four days will not just decide the next four years, but the future of this country. Let’s… https://t.co/hmVbLLiYDw",FALSE,221129,NA,2020-10-30 20:02:12,TRUE,NA,"1322267580028125184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",25728,FALSE,FALSE,NA,NA
"11","An important reminder as millions of folks across the country vote early or make plans to vote on November 3: You h… https://t.co/3SfoorugZV",FALSE,74543,NA,2020-10-30 17:04:48,TRUE,NA,"1322222935659192321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",29037,FALSE,FALSE,NA,NA
"12","If we pour all our effort into these last five days and vote up and down the ticket like never before, then we will… https://t.co/09CcDUwcBA",FALSE,120889,NA,2020-10-29 20:30:29,TRUE,NA,"1321912311985197058",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",19040,FALSE,FALSE,NA,NA
"13","Here are some helpful tips about voting in person this year. Do vote early if you can, don't get out of line, and a… https://t.co/X6TxK7M9Ga",FALSE,27006,NA,2020-10-29 16:00:35,TRUE,NA,"1321844387727421440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",5277,FALSE,FALSE,NA,NA
"14","Thanks for making your voice heard, Adam. I know a thing or two about being hopeful in the rain, too.… https://t.co/qcfKxooafS",FALSE,26545,NA,2020-10-28 18:01:13,TRUE,NA,"1321512358913679366",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",2500,FALSE,FALSE,NA,NA
"15","This right here is what it's all about. Tell your mom thank you for voting, Leta. https://t.co/jx3i9laoWn",FALSE,118057,NA,2020-10-28 17:30:08,FALSE,NA,"1321504536780017665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",7723,FALSE,FALSE,NA,NA
"16","Stella, thank you for being a poll worker. You’re making a difference and helping folks cast their ballot safely. https://t.co/oPXWnBi5Ud",FALSE,52842,NA,2020-10-28 17:02:38,FALSE,NA,"1321497617721888768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",3926,FALSE,FALSE,NA,NA
"17","We’ve only got one week left in this election. I’m in Orlando for @JoeBiden to get more folks to vote and use their… https://t.co/ZALVIEr4QA",FALSE,75877,NA,2020-10-27 16:01:40,TRUE,NA,"1321119885443977217",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",11112,FALSE,FALSE,NA,NA
"18","In Miami this weekend, I dropped by The Shop to talk with @KingJames and @MavCarter about the NBA bubble, the racia… https://t.co/cGubu1qVZ3",FALSE,74105,NA,2020-10-27 15:12:53,TRUE,NA,"1321107610272227329",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",11312,FALSE,FALSE,NA,NA
"19","Republicans love to say right before an election that they’ll protect preexisting conditions. Well, Joe and I actua… https://t.co/LgH9OuC9Kv",FALSE,115352,NA,2020-10-26 21:35:20,TRUE,NA,"1320841468530012160",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",16306,FALSE,FALSE,NA,NA
"20","In the middle of a pandemic, this administration is trying to dismantle the Affordable Care Act in the Supreme Cour… https://t.co/Sw4SLniuUA",FALSE,122107,NA,2020-10-26 12:07:45,TRUE,NA,"1320698630014193664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",15840,FALSE,FALSE,NA,NA
"21","Felicidades, Sofia — I'll bet your car decorations alone inspired a few folks to head to the polls! Thank you for m… https://t.co/2m6wGf2Re5",FALSE,120934,NA,2020-10-25 21:30:22,TRUE,NA,"1320477828626948096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",9851,FALSE,FALSE,NA,NA
"22","Dawn, you're showing us all how it's done — not just making your own voice heard, but helping others do so, too. Ki… https://t.co/lka4czIr46",FALSE,65612,NA,2020-10-25 21:15:22,TRUE,NA,"1320474054206345217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",6040,FALSE,FALSE,NA,NA
"23","To anyone considering sitting this election out, look at this image. Then make a plan to vote. You're an inspiratio… https://t.co/fwSmzRhB7l",FALSE,182861,NA,2020-10-25 21:01:13,TRUE,NA,"1320470492889911298",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",24459,FALSE,FALSE,NA,NA
"24","Eight months into the pandemic, as new cases are breaking records, we need an administration that’s not going to wa… https://t.co/gyMtlicnTS",FALSE,182268,NA,2020-10-25 19:02:18,TRUE,NA,"1320440566723825665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",29803,FALSE,FALSE,NA,NA
"25","In 2020, we show up early — for everything, but especially for voting. Get out there and vote!… https://t.co/89m57Fs7qw",FALSE,89862,NA,2020-10-25 14:01:11,TRUE,NA,"1320364787952504833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",10384,FALSE,FALSE,NA,NA
"26","Hello, Florida! It's #VoteEarlyDay and we’re just 10 days away from this election. I want to see you make a plan to… https://t.co/Q1Hw3uMIfv",FALSE,77821,NA,2020-10-24 19:23:25,TRUE,NA,"1320083491904696326",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",11341,FALSE,FALSE,NA,NA
"27","One election won't make everything perfect—but it could make things better. And that's why it’s worth taking a few… https://t.co/VfL9e3uO3B",TRUE,102324,NA,2020-10-23 23:22:11,TRUE,NA,"1319781191420203010",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",15153,FALSE,FALSE,NA,NA
"28","We’re just days away from the election and I know there are a lot of good lawyers out there who want to make sure t… https://t.co/lErDPG1ZVF",FALSE,36604,NA,2020-10-23 18:11:54,TRUE,NA,"1319703107232780293",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",9406,FALSE,FALSE,NA,NA
"29","Joe has the character and the experience to make our country better - but first, he needs your vote. Make a plan to… https://t.co/cYbLpwD1Wa",FALSE,126295,NA,2020-10-23 15:34:48,TRUE,NA,"1319663574562803714",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",15709,FALSE,FALSE,NA,NA
"30","And there’s a lot more on the ballot than voting for president. If you want more information about all the candidat… https://t.co/89Qw3nZxXP",FALSE,32280,"BarackObama",2020-10-22 12:00:23,TRUE,"1319247155828228096","1319247226015809537","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",4667,FALSE,FALSE,NA,NA
"31","I just voted by mail for @JoeBiden and @KamalaHarris. If you're planning on doing the same, follow all the instruct… https://t.co/czHPiWAhE5",FALSE,213987,NA,2020-10-22 12:00:07,TRUE,NA,"1319247155828228096",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",29490,FALSE,FALSE,NA,NA
"32","Great to be back in Philly today. I'm fired up and ready to go! https://t.co/6r3W4EyeFU",FALSE,457142,NA,2020-10-22 00:52:04,FALSE,NA,"1319079038992994304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",35788,FALSE,FALSE,NA,NA
"33","13 days until the most important election of our lifetimes. And you don’t have to wait until November 3rd to cast y… https://t.co/sb6zXO7LUS",FALSE,80340,NA,2020-10-21 21:48:11,TRUE,NA,"1319032761269784579",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",13827,FALSE,FALSE,NA,NA
"34","102 never looked better! Grateful for all the folks like your great aunt who continue to show up and vote in this i… https://t.co/z5NkOCzEWe",FALSE,321181,NA,2020-10-21 15:12:30,TRUE,NA,"1318933183040282626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",32273,FALSE,FALSE,NA,NA
"35","Participate and vote. It’s not always pretty – trust me, I know. But it’s how, bit by bit, we’ve made progress over… https://t.co/RhRIA8uFED",FALSE,31533,"BarackObama",2020-10-21 02:31:06,TRUE,"1318741515649372166","1318741571588788224","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",4456,FALSE,FALSE,NA,NA
"36","One of the most inspiring things about this year has been seeing so many young people organizing, marching, and fig… https://t.co/se2UK4s45l",FALSE,146034,NA,2020-10-21 02:30:53,TRUE,NA,"1318741515649372166",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",25358,FALSE,FALSE,NA,NA
"37","Bob Bauer and @JacklGoldsmith's new book is a thoughtful and comprehensive look at the issues at stake as we debate… https://t.co/z3gQqtrPpA",FALSE,23849,NA,2020-10-19 19:00:38,TRUE,NA,"1318265822310240256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",3507,FALSE,FALSE,NA,NA
"38","From police reform to funding our schools, the officials with the most power to change the issues we care about in… https://t.co/q7H1zmKDTW",FALSE,41101,NA,2020-10-19 16:10:18,TRUE,NA,"1318222954300383233",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",8057,FALSE,FALSE,NA,NA
"39",".@PeteSouza was always there to document every moment of my presidency, from high-stakes meetings with world leader… https://t.co/ye1SD7VGoF",FALSE,51467,NA,2020-10-16 20:01:53,TRUE,NA,"1317194069848752131",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",10120,FALSE,FALSE,NA,NA
"40","Democrats winning control of the Senate will make all the difference on how much progress we can achieve on health… https://t.co/6HtVQSBncj",FALSE,35007,NA,2020-10-16 16:42:47,TRUE,NA,"1317143964772859910",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",6961,FALSE,FALSE,NA,NA
"41","Nobody should have to wait 11 hours to vote, but we’re all grateful that you—and all those in line with you—stuck i… https://t.co/56x59GuHSY",FALSE,336689,NA,2020-10-15 21:00:33,TRUE,NA,"1316846446197563393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",42523,FALSE,FALSE,NA,NA
"42","There’s still so much work to do to make our communities safe and supportive for everybody. Elected officials can j… https://t.co/8ktbF1MQOn",FALSE,10489,"BarackObama",2020-10-15 15:00:24,TRUE,"1316755811918643200","1316755813436923907","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",1514,FALSE,FALSE,NA,NA
"43","In Evanston, IL, Northwestern University faculty and students worked with their police department to develop recomm… https://t.co/vEUSQq17RU",FALSE,12845,"BarackObama",2020-10-15 15:00:24,TRUE,"1316755810500915201","1316755811918643200","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",1672,FALSE,FALSE,NA,NA
"44","In Washtenaw County, MI, the new Task Force on 21st Century Policing will include community members, faith and nonp… https://t.co/9S1ZPd8VKO",FALSE,7528,"BarackObama",2020-10-15 15:00:24,TRUE,"1316755809490087936","1316755810500915201","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",1061,FALSE,FALSE,NA,NA
"45","In Madison, WI, community groups will now choose the members of a new civilian police oversight board, which must i… https://t.co/vbTzKVgyDg",FALSE,9953,"BarackObama",2020-10-15 15:00:23,TRUE,"1316755808047296512","1316755809490087936","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",1556,FALSE,FALSE,NA,NA
"46","In June, I called on elected officials across the country to work with their communities to take steps to review an… https://t.co/9oLgS9xsM1",FALSE,75806,NA,2020-10-15 15:00:23,TRUE,NA,"1316755808047296512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",9217,FALSE,FALSE,NA,NA
"47","We've only got 20 days to go until Election Day – and we've got to vote for @JoeBiden and Democrats up and down the… https://t.co/BHsBZvz0hb",FALSE,63557,NA,2020-10-15 00:41:42,TRUE,NA,"1316539711956152323",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",10661,FALSE,FALSE,NA,NA
"48",".@JohnBrennan is one of the hardest-working, most patriotic public servants I’ve ever seen, and our country is bett… https://t.co/aShAhRSLcZ",FALSE,43763,NA,2020-10-14 20:35:29,TRUE,NA,"1316477752174874624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5459,FALSE,FALSE,NA,NA
"49","This article is worth a read to learn more about why you should respond and what makes the 2020 Census different: https://t.co/jVcF5moPSZ",FALSE,8045,"BarackObama",2020-10-14 17:32:16,FALSE,"1316431644035895296","1316431645050908675","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",2124,FALSE,FALSE,NA,NA
"50","Complete the Census before it's too late—it determines the resources your community will get over the next decade,… https://t.co/num1viR5xX",FALSE,52442,NA,2020-10-14 17:32:16,TRUE,NA,"1316431644035895296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",17141,FALSE,FALSE,NA,NA
"51","There's a lot at stake in this election. From getting this pandemic under control to building a fairer economy to t… https://t.co/O7qgIXbfSk",FALSE,54606,NA,2020-10-13 15:30:48,TRUE,NA,"1316038685951954950",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",11163,FALSE,FALSE,NA,NA
"52","And congratulations to my friend Alex Smith, for fighting back from a life-threatening injury to start at quarterba… https://t.co/dYj60jm5WR",FALSE,61694,NA,2020-10-12 19:27:09,TRUE,NA,"1315735779554013185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",4841,FALSE,FALSE,NA,NA
"53","Proud of my friend @KingJames for his fourth title, fourth Finals MVP, and for not only living up to the hype after… https://t.co/VZSgvvMknw",FALSE,400026,NA,2020-10-12 19:26:53,TRUE,NA,"1315735710918422531",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",44084,FALSE,FALSE,NA,NA
"54","Congrats to the @Lakers and @Seattlestorm on their championship wins! Proud of all the NBA and WNBA teams and playe… https://t.co/RbcIrfteVr",FALSE,339829,NA,2020-10-12 02:09:04,TRUE,NA,"1315474535433502720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",32788,FALSE,FALSE,NA,NA
"55","Join me for a conversation with @EricHolder and @allontheline. We’ll be talking about what’s at stake in this year’… https://t.co/hmgAgkXM5c",FALSE,13452,NA,2020-10-09 21:59:16,TRUE,NA,"1314686895192969217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",2399,FALSE,FALSE,NA,NA
"56","A couple years ago, I met some promising young men working to prevent gun violence with @ChicagoCred. Talking with… https://t.co/1XwJXBCF3l",FALSE,27977,NA,2020-10-09 15:19:43,TRUE,NA,"1314586348330811392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",3754,FALSE,FALSE,NA,NA
"57","And make sure you watch his full speech—one of the best I've seen Joe give: https://t.co/O6j0JdscTR",FALSE,15300,"BarackObama",2020-10-08 21:30:33,FALSE,"1314317281560756227","1314317282718494721","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",2748,FALSE,FALSE,NA,NA
"58","We have the opportunity to elect a leader who will unify this nation. And that leader is @JoeBiden. We don't have a… https://t.co/bIvZxf4GJt",FALSE,68466,NA,2020-10-08 21:30:33,TRUE,NA,"1314317281560756227",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",12550,FALSE,FALSE,NA,NA
"59","It’s going to take a lot of big-thinking and innovation to save the one planet we’ve got—and that’s why… https://t.co/pBF9n6CL8E",FALSE,38870,NA,2020-10-08 18:30:36,TRUE,NA,"1314271994054152192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6595,FALSE,FALSE,NA,NA
"60","There's so much at stake in this election––and millions of Americans have already started voting. If you haven't al… https://t.co/4vIIHxFjKB",FALSE,19181,"BarackObama",2020-10-08 16:00:42,TRUE,"1314234271217979392","1314234272312635393","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",3241,FALSE,FALSE,NA,NA
"61","Last night, @KamalaHarris shared how she will work with @JoeBiden to protect the Affordable Care Act and build on i… https://t.co/TunXBUox8P",FALSE,39069,"BarackObama",2020-10-08 16:00:42,TRUE,"1314234187164143624","1314234271217979392","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",4124,FALSE,FALSE,NA,NA
"62","Right in the middle of a pandemic it failed to control, this administration is trying to get the Supreme Court to e… https://t.co/ta4yfGXyOr",FALSE,156793,NA,2020-10-08 16:00:22,TRUE,NA,"1314234187164143624",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",30883,FALSE,FALSE,NA,NA
"63","#ImVotingFor the future of our democracy—for the young folks who will inherit whatever we leave them. They’ll take… https://t.co/y0zahKq9gG",FALSE,149135,NA,2020-10-07 18:00:06,TRUE,NA,"1313901931903942656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",22888,FALSE,FALSE,NA,NA
"64",".@JoeBiden has a plan to build our country back better and create millions of jobs—jobs that can help working famil… https://t.co/C0fUiHGza2",FALSE,264976,NA,2020-10-07 15:00:27,TRUE,NA,"1313856721497083905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",57115,FALSE,FALSE,NA,NA
"65","This is as powerful an argument as I’ve heard about the stakes of this election. Watch it. Share it. And get everyo… https://t.co/evXuu5ndNI",FALSE,192703,NA,2020-10-06 17:16:51,TRUE,NA,"1313528659270041603",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",44398,FALSE,FALSE,NA,NA
"66","States across the country have voter registration deadlines coming up––and many of them are today. Do your part to… https://t.co/f3zReRthpk",FALSE,46654,NA,2020-10-05 20:15:15,TRUE,NA,"1313211169394614276",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",14500,FALSE,FALSE,NA,NA
"67","Don’t wait—complete the Census today. From funding for education, health care, and infrastructure in your community… https://t.co/OzmCzyLE3y",FALSE,67263,NA,2020-10-05 13:00:34,TRUE,NA,"1313101777533898753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",14260,FALSE,FALSE,NA,NA
"68","Obviously, we’re in the midst of a big political battle right now, and while there’s a lot at stake, let’s remember… https://t.co/2VgwynKFv4",FALSE,378607,"BarackObama",2020-10-02 23:04:33,TRUE,"1312166607821529089","1312166609616687105","813286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",30722,FALSE,FALSE,NA,NA
"69","Michelle and I hope that the President, First Lady, and all those affected by the coronavirus around the country ar… https://t.co/xs4jUlOIEC",FALSE,533211,NA,2020-10-02 23:04:32,TRUE,NA,"1312166607821529089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",36745,FALSE,FALSE,NA,NA
"70","Last night, I surprised a group of first-time poll workers at the @NBA Finals. These @MoreThanAVote volunteers are… https://t.co/uCHz1Ltvhe",FALSE,80341,NA,2020-10-01 21:31:16,TRUE,NA,"1311780749109010447",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",11108,FALSE,FALSE,NA,NA
"71","I'm looking forward to catching up with @KamalaHarris and folks around the country at our grassroots fundraiser tom… https://t.co/OamwkY7Rzg",FALSE,34414,NA,2020-10-01 19:01:08,TRUE,NA,"1311742965308633088",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",5812,FALSE,FALSE,NA,NA
"72","Always look forward to watching the NBA Finals––and tonight I had the chance to thank a great group of first-time p… https://t.co/E9YVMejWBQ",FALSE,99294,NA,2020-10-01 04:09:03,TRUE,NA,"1311518463538716673",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",13280,FALSE,FALSE,NA,NA
"73","Joe knows this isn’t about him—it’s about us. Make your plan to vote right now. We’ve got to vote like our democrac… https://t.co/KXL5aL6rpg",FALSE,260210,NA,2020-09-30 20:19:03,TRUE,NA,"1311400185793216514",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",41394,FALSE,FALSE,NA,NA
"74","I’m proud to endorse these outstanding Democratic candidates who will work to get the virus under control, rebuild… https://t.co/VhGFt3ICOZ",FALSE,144801,NA,2020-09-25 13:08:08,TRUE,NA,"1309479802978676739",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",27049,FALSE,FALSE,NA,NA
"75","You don't need me to tell you what's at stake in this election. Now is the time to show up and vote like never befo… https://t.co/ij8bmTJbdo",FALSE,117779,NA,2020-09-24 17:40:37,TRUE,NA,"1309185985796886528",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",30146,FALSE,FALSE,NA,NA
"76","All right, let's try something new. If you’re in the United States, send me a text at 773-365-9687 — I want to hear… https://t.co/BmCflUfN2u",FALSE,279184,NA,2020-09-23 14:04:19,TRUE,NA,"1308769164190941187",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",33943,FALSE,FALSE,NA,NA
"77","Your vote has never mattered more than it does right now.

Today is National Voter Registration Day. Go to… https://t.co/Ei9xku3kMY",FALSE,113171,NA,2020-09-22 13:00:20,TRUE,NA,"1308390673939410944",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",30583,FALSE,FALSE,NA,NA
"78","Justice Ruth Bader Ginsburg fought to the end, through her cancer, with unwavering faith in our democracy and its i… https://t.co/BqOwCg0UG3",FALSE,417317,NA,2020-09-19 03:51:54,TRUE,NA,"1307165496484208640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",79572,FALSE,FALSE,NA,NA
"79","If you're looking for a way to get involved in this upcoming election, sign up to volunteer as a poll worker for ea… https://t.co/NTnITNRRzD",FALSE,43472,NA,2020-09-18 19:00:39,TRUE,NA,"1307031800909385733",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",9972,FALSE,FALSE,NA,NA
"80","There’s no feeling like finishing a book, and I’m proud of this one. In A Promised Land, I try to provide an honest… https://t.co/dHEKmZSwRb",FALSE,321694,NA,2020-09-17 10:10:15,TRUE,NA,"1306535933475532803",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarackObama",40048,FALSE,FALSE,NA,NA
"81","Over the last few months, I've learned a thing or two from the young people in our country. I figured I would retur… https://t.co/MlH2K5aHrq",FALSE,149459,NA,2020-09-16 15:00:09,TRUE,NA,"1306246499882369026",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",44803,FALSE,FALSE,NA,NA
"82","Today we remember the lives we lost on 9/11. Even the smallest act of service is a way to honor them. And just like… https://t.co/xOA9Q2Uc6A",FALSE,112711,NA,2020-09-11 15:30:03,TRUE,NA,"1304442086289297408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",16215,FALSE,FALSE,NA,NA
"83","The fires across the West Coast are just the latest examples of the very real ways our changing climate is changing… https://t.co/qAIBmrhw3D",FALSE,566623,NA,2020-09-10 00:55:37,TRUE,NA,"1303859640980172800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",121018,FALSE,FALSE,NA,NA
